,audio_filepath,txt_filepath,missing
16483,M2/Audio/Khabar_69_07.wav,M2/Transcripts/Khabar_69_07.txt,False
16484,M2/Audio/nur_154_08.wav,M2/Transcripts/nur_154_08.txt,False
16485,M2/Audio/inform_1929_14.wav,M2/Transcripts/inform_1929_14.txt,False
16486,M2/Audio/inform_3600_089.wav,M2/Transcripts/inform_3600_089.txt,False
16487,M2/Audio/inform_1848_09.wav,M2/Transcripts/inform_1848_09.txt,False
16488,M2/Audio/inform_4733_10.wav,M2/Transcripts/inform_4733_10.txt,False
16489,M2/Audio/inform_982_01.wav,M2/Transcripts/inform_982_01.txt,False
16490,M2/Audio/inform_4214_04.wav,M2/Transcripts/inform_4214_04.txt,False
16491,M2/Audio/inform_1125_06.wav,M2/Transcripts/inform_1125_06.txt,False
16492,M2/Audio/inform_4704_09.wav,M2/Transcripts/inform_4704_09.txt,False
16493,M2/Audio/inform_902_20.wav,M2/Transcripts/inform_902_20.txt,False
16494,M2/Audio/Khabar_53_39.wav,M2/Transcripts/Khabar_53_39.txt,False
16495,M2/Audio/inform_1170_08.wav,M2/Transcripts/inform_1170_08.txt,False
16496,M2/Audio/nur_197_08.wav,M2/Transcripts/nur_197_08.txt,False
16497,M2/Audio/nur_198_24.wav,M2/Transcripts/nur_198_24.txt,False
16498,M2/Audio/inform_1099_07.wav,M2/Transcripts/inform_1099_07.txt,False
16499,M2/Audio/inform_965_055.wav,M2/Transcripts/inform_965_055.txt,False
16500,M2/Audio/inform_893_08.wav,M2/Transcripts/inform_893_08.txt,False
16501,M2/Audio/inform_3481_12.wav,M2/Transcripts/inform_3481_12.txt,False
16502,M2/Audio/nur_247_00.wav,M2/Transcripts/nur_247_00.txt,False
16503,M2/Audio/inform_2567_36.wav,M2/Transcripts/inform_2567_36.txt,False
16504,M2/Audio/inform_2627_03.wav,M2/Transcripts/inform_2627_03.txt,False
16505,M2/Audio/inform_4279_00.wav,M2/Transcripts/inform_4279_00.txt,False
16506,M2/Audio/inform_1933_09.wav,M2/Transcripts/inform_1933_09.txt,False
16507,M2/Audio/inform_987_040.wav,M2/Transcripts/inform_987_040.txt,False
16508,M2/Audio/inform_1129_15.wav,M2/Transcripts/inform_1129_15.txt,False
16509,M2/Audio/inform_963_16.wav,M2/Transcripts/inform_963_16.txt,False
16510,M2/Audio/inform_4659_24.wav,M2/Transcripts/inform_4659_24.txt,False
16511,M2/Audio/inform_858_03.wav,M2/Transcripts/inform_858_03.txt,False
16512,M2/Audio/inform_1927_3.wav,M2/Transcripts/inform_1927_3.txt,False
16513,M2/Audio/inform_4683_09.wav,M2/Transcripts/inform_4683_09.txt,False
16514,M2/Audio/tengrinewsblog_74_057.wav,M2/Transcripts/tengrinewsblog_74_057.txt,False
16515,M2/Audio/inform_614_08.wav,M2/Transcripts/inform_614_08.txt,False
16516,M2/Audio/inform_4305_14.wav,M2/Transcripts/inform_4305_14.txt,False
16517,M2/Audio/inform_642_5.wav,M2/Transcripts/inform_642_5.txt,False
16518,M2/Audio/inform_3599_13.wav,M2/Transcripts/inform_3599_13.txt,False
16519,M2/Audio/inform_855_29.wav,M2/Transcripts/inform_855_29.txt,False
16520,M2/Audio/nur_195_14.wav,M2/Transcripts/nur_195_14.txt,False
16521,M2/Audio/inform_3597_00.wav,M2/Transcripts/inform_3597_00.txt,False
16522,M2/Audio/inform_2568_09.wav,M2/Transcripts/inform_2568_09.txt,False
16523,M2/Audio/inform_4683_39.wav,M2/Transcripts/inform_4683_39.txt,False
16524,M2/Audio/inform_825_49.wav,M2/Transcripts/inform_825_49.txt,False
16525,M2/Audio/inform_763_05.wav,M2/Transcripts/inform_763_05.txt,False
16526,M2/Audio/inform_2587_03.wav,M2/Transcripts/inform_2587_03.txt,False
16527,M2/Audio/inform_648_15.wav,M2/Transcripts/inform_648_15.txt,False
16528,M2/Audio/inform_837_17.wav,M2/Transcripts/inform_837_17.txt,False
16529,M2/Audio/inform_1835_00.wav,M2/Transcripts/inform_1835_00.txt,False
16530,M2/Audio/tengrinewsblog_66_61.wav,M2/Transcripts/tengrinewsblog_66_61.txt,False
16531,M2/Audio/inform_4203_02.wav,M2/Transcripts/inform_4203_02.txt,False
16532,M2/Audio/inform_2688_04.wav,M2/Transcripts/inform_2688_04.txt,False
16533,M2/Audio/inform_1111_04.wav,M2/Transcripts/inform_1111_04.txt,False
16534,M2/Audio/inform_1044_07.wav,M2/Transcripts/inform_1044_07.txt,False
16535,M2/Audio/nur_249_09.wav,M2/Transcripts/nur_249_09.txt,False
16536,M2/Audio/inform_2686_07.wav,M2/Transcripts/inform_2686_07.txt,False
16537,M2/Audio/inform_701_02.wav,M2/Transcripts/inform_701_02.txt,False
16538,M2/Audio/inform_602_57.wav,M2/Transcripts/inform_602_57.txt,False
16539,M2/Audio/inform_4706_13.wav,M2/Transcripts/inform_4706_13.txt,False
16540,M2/Audio/inform_1877_37.wav,M2/Transcripts/inform_1877_37.txt,False
16541,M2/Audio/inform_737_19.wav,M2/Transcripts/inform_737_19.txt,False
16542,M2/Audio/inform_1896_12.wav,M2/Transcripts/inform_1896_12.txt,False
16543,M2/Audio/inform_747_09.wav,M2/Transcripts/inform_747_09.txt,False
16544,M2/Audio/inform_1818_02.wav,M2/Transcripts/inform_1818_02.txt,False
16545,M2/Audio/inform_1178_03.wav,M2/Transcripts/inform_1178_03.txt,False
16546,M2/Audio/inform_1887_00.wav,M2/Transcripts/inform_1887_00.txt,False
16547,M2/Audio/nur_265_03.wav,M2/Transcripts/nur_265_03.txt,False
16548,M2/Audio/inform_990_07.wav,M2/Transcripts/inform_990_07.txt,False
16549,M2/Audio/nur_156_17.wav,M2/Transcripts/nur_156_17.txt,False
16550,M2/Audio/inform_2565_24.wav,M2/Transcripts/inform_2565_24.txt,False
16551,M2/Audio/inform_1843_01.wav,M2/Transcripts/inform_1843_01.txt,False
16552,M2/Audio/inform_1142_08.wav,M2/Transcripts/inform_1142_08.txt,False
16553,M2/Audio/inform_1192_01.wav,M2/Transcripts/inform_1192_01.txt,False
16554,M2/Audio/inform_1162_21.wav,M2/Transcripts/inform_1162_21.txt,False
16555,M2/Audio/tengrinewsblog_70_30.wav,M2/Transcripts/tengrinewsblog_70_30.txt,False
16556,M2/Audio/inform_2627_07.wav,M2/Transcripts/inform_2627_07.txt,False
16557,M2/Audio/inform_953_004.wav,M2/Transcripts/inform_953_004.txt,False
16558,M2/Audio/inform_856_08.wav,M2/Transcripts/inform_856_08.txt,False
16559,M2/Audio/inform_2572_129.wav,M2/Transcripts/inform_2572_129.txt,False
16560,M2/Audio/inform_4768_00.wav,M2/Transcripts/inform_4768_00.txt,False
16561,M2/Audio/inform_3539_08.wav,M2/Transcripts/inform_3539_08.txt,False
16562,M2/Audio/inform_1155_05.wav,M2/Transcripts/inform_1155_05.txt,False
16563,M2/Audio/tengrinewsblog_74_125.wav,M2/Transcripts/tengrinewsblog_74_125.txt,False
16564,M2/Audio/inform_3505_03.wav,M2/Transcripts/inform_3505_03.txt,False
16565,M2/Audio/inform_612_42.wav,M2/Transcripts/inform_612_42.txt,False
16566,M2/Audio/inform_4316_07.wav,M2/Transcripts/inform_4316_07.txt,False
16567,M2/Audio/inform_670_01.wav,M2/Transcripts/inform_670_01.txt,False
16568,M2/Audio/inform_668_08.wav,M2/Transcripts/inform_668_08.txt,False
16569,M2/Audio/inform_4206_01.wav,M2/Transcripts/inform_4206_01.txt,False
16570,M2/Audio/inform_2565_04.wav,M2/Transcripts/inform_2565_04.txt,False
16571,M2/Audio/inform_4792_25.wav,M2/Transcripts/inform_4792_25.txt,False
16572,M2/Audio/inform_3506_22.wav,M2/Transcripts/inform_3506_22.txt,False
16573,M2/Audio/inform_2614_58.wav,M2/Transcripts/inform_2614_58.txt,False
16574,M2/Audio/inform_780_00.wav,M2/Transcripts/inform_780_00.txt,False
16575,M2/Audio/Khabar_64_7.wav,M2/Transcripts/Khabar_64_7.txt,False
16576,M2/Audio/inform_1939_00.wav,M2/Transcripts/inform_1939_00.txt,False
16577,M2/Audio/inform_4684_08.wav,M2/Transcripts/inform_4684_08.txt,False
16578,M2/Audio/inform_2642_05.wav,M2/Transcripts/inform_2642_05.txt,False
16579,M2/Audio/inform_1072_01.wav,M2/Transcripts/inform_1072_01.txt,False
16580,M2/Audio/Khabar_75_42.wav,M2/Transcripts/Khabar_75_42.txt,False
16581,M2/Audio/inform_1870_01.wav,M2/Transcripts/inform_1870_01.txt,False
16582,M2/Audio/tengrinewsblog_65_120.wav,M2/Transcripts/tengrinewsblog_65_120.txt,False
16583,M2/Audio/nur_161_14.wav,M2/Transcripts/nur_161_14.txt,False
16584,M2/Audio/inform_1932_003.wav,M2/Transcripts/inform_1932_003.txt,False
16585,M2/Audio/inform_4267_00.wav,M2/Transcripts/inform_4267_00.txt,False
16586,M2/Audio/inform_4322_083.wav,M2/Transcripts/inform_4322_083.txt,False
16587,M2/Audio/inform_849_28.wav,M2/Transcripts/inform_849_28.txt,False
16588,M2/Audio/nur_289_03.wav,M2/Transcripts/nur_289_03.txt,False
16589,M2/Audio/inform_2664_21.wav,M2/Transcripts/inform_2664_21.txt,False
16590,M2/Audio/inform_654_11.wav,M2/Transcripts/inform_654_11.txt,False
16591,M2/Audio/nur_205_15.wav,M2/Transcripts/nur_205_15.txt,False
16592,M2/Audio/inform_936_26.wav,M2/Transcripts/inform_936_26.txt,False
16593,M2/Audio/inform_811_03.wav,M2/Transcripts/inform_811_03.txt,False
16594,M2/Audio/inform_846_07.wav,M2/Transcripts/inform_846_07.txt,False
16595,M2/Audio/inform_981_01.wav,M2/Transcripts/inform_981_01.txt,False
16596,M2/Audio/inform_4732_03.wav,M2/Transcripts/inform_4732_03.txt,False
16597,M2/Audio/inform_2677_01.wav,M2/Transcripts/inform_2677_01.txt,False
16598,M2/Audio/nur_219_07.wav,M2/Transcripts/nur_219_07.txt,False
16599,M2/Audio/nur_214_57.wav,M2/Transcripts/nur_214_57.txt,False
16600,M2/Audio/inform_1089_26.wav,M2/Transcripts/inform_1089_26.txt,False
16601,M2/Audio/inform_1056_29.wav,M2/Transcripts/inform_1056_29.txt,False
16602,M2/Audio/inform_4791_00.wav,M2/Transcripts/inform_4791_00.txt,False
16603,M2/Audio/inform_4205_02.wav,M2/Transcripts/inform_4205_02.txt,False
16604,M2/Audio/inform_2582_09.wav,M2/Transcripts/inform_2582_09.txt,False
16605,M2/Audio/inform_2678_20.wav,M2/Transcripts/inform_2678_20.txt,False
16606,M2/Audio/nur_192_11.wav,M2/Transcripts/nur_192_11.txt,False
16607,M2/Audio/inform_752_07.wav,M2/Transcripts/inform_752_07.txt,False
16608,M2/Audio/inform_1190_10.wav,M2/Transcripts/inform_1190_10.txt,False
16609,M2/Audio/inform_1107_07.wav,M2/Transcripts/inform_1107_07.txt,False
16610,M2/Audio/inform_760_06.wav,M2/Transcripts/inform_760_06.txt,False
16611,M2/Audio/inform_733_09.wav,M2/Transcripts/inform_733_09.txt,False
16612,M2/Audio/inform_2594_04.wav,M2/Transcripts/inform_2594_04.txt,False
16613,M2/Audio/inform_3498_08.wav,M2/Transcripts/inform_3498_08.txt,False
16614,M2/Audio/inform_2657_01.wav,M2/Transcripts/inform_2657_01.txt,False
16615,M2/Audio/inform_1145_00.wav,M2/Transcripts/inform_1145_00.txt,False
16616,M2/Audio/inform_4213_10.wav,M2/Transcripts/inform_4213_10.txt,False
16617,M2/Audio/inform_3594_00.wav,M2/Transcripts/inform_3594_00.txt,False
16618,M2/Audio/inform_1911_10.wav,M2/Transcripts/inform_1911_10.txt,False
16619,M2/Audio/tengrinewsblog_68_132.wav,M2/Transcripts/tengrinewsblog_68_132.txt,False
16620,M2/Audio/inform_728_22.wav,M2/Transcripts/inform_728_22.txt,False
16621,M2/Audio/inform_1154_20.wav,M2/Transcripts/inform_1154_20.txt,False
16622,M2/Audio/inform_797_09.wav,M2/Transcripts/inform_797_09.txt,False
16623,M2/Audio/inform_877_07.wav,M2/Transcripts/inform_877_07.txt,False
16624,M2/Audio/inform_2650_18.wav,M2/Transcripts/inform_2650_18.txt,False
16625,M2/Audio/inform_754_01.wav,M2/Transcripts/inform_754_01.txt,False
16626,M2/Audio/inform_1163_131.wav,M2/Transcripts/inform_1163_131.txt,False
16627,M2/Audio/nur_275_06.wav,M2/Transcripts/nur_275_06.txt,False
16628,M2/Audio/inform_2630_06.wav,M2/Transcripts/inform_2630_06.txt,False
16629,M2/Audio/inform_927_22.wav,M2/Transcripts/inform_927_22.txt,False
16630,M2/Audio/inform_1025_06.wav,M2/Transcripts/inform_1025_06.txt,False
16631,M2/Audio/inform_4301_34.wav,M2/Transcripts/inform_4301_34.txt,False
16632,M2/Audio/inform_4653_07.wav,M2/Transcripts/inform_4653_07.txt,False
16633,M2/Audio/inform_3600_048.wav,M2/Transcripts/inform_3600_048.txt,False
16634,M2/Audio/inform_648_14.wav,M2/Transcripts/inform_648_14.txt,False
16635,M2/Audio/inform_3582_09.wav,M2/Transcripts/inform_3582_09.txt,False
16636,M2/Audio/nur_247_16.wav,M2/Transcripts/nur_247_16.txt,False
16637,M2/Audio/inform_3499_33.wav,M2/Transcripts/inform_3499_33.txt,False
16638,M2/Audio/inform_739_04.wav,M2/Transcripts/inform_739_04.txt,False
16639,M2/Audio/inform_3505_18.wav,M2/Transcripts/inform_3505_18.txt,False
16640,M2/Audio/inform_892_10.wav,M2/Transcripts/inform_892_10.txt,False
16641,M2/Audio/inform_828_02.wav,M2/Transcripts/inform_828_02.txt,False
16642,M2/Audio/inform_965_112.wav,M2/Transcripts/inform_965_112.txt,False
16643,M2/Audio/inform_2655_02.wav,M2/Transcripts/inform_2655_02.txt,False
16644,M2/Audio/inform_3469_09.wav,M2/Transcripts/inform_3469_09.txt,False
16645,M2/Audio/inform_1824_22.wav,M2/Transcripts/inform_1824_22.txt,False
16646,M2/Audio/nur_260_13.wav,M2/Transcripts/nur_260_13.txt,False
16647,M2/Audio/inform_2614_44.wav,M2/Transcripts/inform_2614_44.txt,False
16648,M2/Audio/nur_260_08.wav,M2/Transcripts/nur_260_08.txt,False
16649,M2/Audio/inform_3588_05.wav,M2/Transcripts/inform_3588_05.txt,False
16650,M2/Audio/inform_4233_07.wav,M2/Transcripts/inform_4233_07.txt,False
16651,M2/Audio/inform_4778_12.wav,M2/Transcripts/inform_4778_12.txt,False
16652,M2/Audio/tengrinewsblog_68_054.wav,M2/Transcripts/tengrinewsblog_68_054.txt,False
16653,M2/Audio/inform_4251_08.wav,M2/Transcripts/inform_4251_08.txt,False
16654,M2/Audio/inform_865_29.wav,M2/Transcripts/inform_865_29.txt,False
16655,M2/Audio/inform_946_02.wav,M2/Transcripts/inform_946_02.txt,False
16656,M2/Audio/inform_4718_14.wav,M2/Transcripts/inform_4718_14.txt,False
16657,M2/Audio/nur_162_02.wav,M2/Transcripts/nur_162_02.txt,False
16658,M2/Audio/nur_189_12.wav,M2/Transcripts/nur_189_12.txt,False
16659,M2/Audio/inform_1068_15.wav,M2/Transcripts/inform_1068_15.txt,False
16660,M2/Audio/inform_4246_06.wav,M2/Transcripts/inform_4246_06.txt,False
16661,M2/Audio/inform_1092_25.wav,M2/Transcripts/inform_1092_25.txt,False
16662,M2/Audio/inform_3539_14.wav,M2/Transcripts/inform_3539_14.txt,False
16663,M2/Audio/nur_204_16.wav,M2/Transcripts/nur_204_16.txt,False
16664,M2/Audio/inform_1188_24.wav,M2/Transcripts/inform_1188_24.txt,False
16665,M2/Audio/tengrinewsblog_61_48.wav,M2/Transcripts/tengrinewsblog_61_48.txt,False
16666,M2/Audio/inform_4685_14.wav,M2/Transcripts/inform_4685_14.txt,False
16667,M2/Audio/inform_1169_09.wav,M2/Transcripts/inform_1169_09.txt,False
16668,M2/Audio/inform_4220_017.wav,M2/Transcripts/inform_4220_017.txt,False
16669,M2/Audio/tengrinewsblog_75_10.wav,M2/Transcripts/tengrinewsblog_75_10.txt,False
16670,M2/Audio/inform_3462_31.wav,M2/Transcripts/inform_3462_31.txt,False
16671,M2/Audio/tengrinewsblog_66_80.wav,M2/Transcripts/tengrinewsblog_66_80.txt,False
16672,M2/Audio/nur_220_17.wav,M2/Transcripts/nur_220_17.txt,False
16673,M2/Audio/inform_3460_09.wav,M2/Transcripts/inform_3460_09.txt,False
16674,M2/Audio/inform_3558_03.wav,M2/Transcripts/inform_3558_03.txt,False
16675,M2/Audio/inform_965_144.wav,M2/Transcripts/inform_965_144.txt,False
16676,M2/Audio/inform_3498_19.wav,M2/Transcripts/inform_3498_19.txt,False
16677,M2/Audio/inform_686_12.wav,M2/Transcripts/inform_686_12.txt,False
16678,M2/Audio/nur_256_42.wav,M2/Transcripts/nur_256_42.txt,False
16679,M2/Audio/inform_4209_03.wav,M2/Transcripts/inform_4209_03.txt,False
16680,M2/Audio/inform_4301_15.wav,M2/Transcripts/inform_4301_15.txt,False
16681,M2/Audio/inform_945_03.wav,M2/Transcripts/inform_945_03.txt,False
16682,M2/Audio/inform_936_37.wav,M2/Transcripts/inform_936_37.txt,False
16683,M2/Audio/nur_283_11.wav,M2/Transcripts/nur_283_11.txt,False
16684,M2/Audio/inform_4651_16.wav,M2/Transcripts/inform_4651_16.txt,False
16685,M2/Audio/inform_601_04.wav,M2/Transcripts/inform_601_04.txt,False
16686,M2/Audio/Khabar_56_09.wav,M2/Transcripts/Khabar_56_09.txt,False
16687,M2/Audio/inform_2554_17.wav,M2/Transcripts/inform_2554_17.txt,False
16688,M2/Audio/inform_898_02.wav,M2/Transcripts/inform_898_02.txt,False
16689,M2/Audio/inform_1878_21.wav,M2/Transcripts/inform_1878_21.txt,False
16690,M2/Audio/nur_165_03.wav,M2/Transcripts/nur_165_03.txt,False
16691,M2/Audio/inform_2574_017.wav,M2/Transcripts/inform_2574_017.txt,False
16692,M2/Audio/inform_916_10.wav,M2/Transcripts/inform_916_10.txt,False
16693,M2/Audio/inform_1038_11.wav,M2/Transcripts/inform_1038_11.txt,False
16694,M2/Audio/inform_3581_08.wav,M2/Transcripts/inform_3581_08.txt,False
16695,M2/Audio/inform_936_43.wav,M2/Transcripts/inform_936_43.txt,False
16696,M2/Audio/inform_2568_07.wav,M2/Transcripts/inform_2568_07.txt,False
16697,M2/Audio/inform_4220_112.wav,M2/Transcripts/inform_4220_112.txt,False
16698,M2/Audio/inform_4301_28.wav,M2/Transcripts/inform_4301_28.txt,False
16699,M2/Audio/inform_846_06.wav,M2/Transcripts/inform_846_06.txt,False
16700,M2/Audio/nur_233_13.wav,M2/Transcripts/nur_233_13.txt,False
16701,M2/Audio/inform_754_13.wav,M2/Transcripts/inform_754_13.txt,False
16702,M2/Audio/inform_1904_20.wav,M2/Transcripts/inform_1904_20.txt,False
16703,M2/Audio/inform_4290_20.wav,M2/Transcripts/inform_4290_20.txt,False
16704,M2/Audio/inform_1872_02.wav,M2/Transcripts/inform_1872_02.txt,False
16705,M2/Audio/nur_231_14.wav,M2/Transcripts/nur_231_14.txt,False
16706,M2/Audio/inform_4271_16.wav,M2/Transcripts/inform_4271_16.txt,False
16707,M2/Audio/inform_1827_14.wav,M2/Transcripts/inform_1827_14.txt,False
16708,M2/Audio/nur_159_16.wav,M2/Transcripts/nur_159_16.txt,False
16709,M2/Audio/inform_830_46.wav,M2/Transcripts/inform_830_46.txt,False
16710,M2/Audio/nur_177_87.wav,M2/Transcripts/nur_177_87.txt,False
16711,M2/Audio/inform_1107_13.wav,M2/Transcripts/inform_1107_13.txt,False
16712,M2/Audio/tengrinewsblog_63_05.wav,M2/Transcripts/tengrinewsblog_63_05.txt,False
16713,M2/Audio/inform_4736_14.wav,M2/Transcripts/inform_4736_14.txt,False
16714,M2/Audio/inform_1830_09.wav,M2/Transcripts/inform_1830_09.txt,False
16715,M2/Audio/inform_4271_00.wav,M2/Transcripts/inform_4271_00.txt,False
16716,M2/Audio/inform_3598_10.wav,M2/Transcripts/inform_3598_10.txt,False
16717,M2/Audio/inform_3466_16.wav,M2/Transcripts/inform_3466_16.txt,False
16718,M2/Audio/inform_771_08.wav,M2/Transcripts/inform_771_08.txt,False
16719,M2/Audio/inform_1116_13.wav,M2/Transcripts/inform_1116_13.txt,False
16720,M2/Audio/inform_652_10.wav,M2/Transcripts/inform_652_10.txt,False
16721,M2/Audio/tengrinewsblog_72_71.wav,M2/Transcripts/tengrinewsblog_72_71.txt,False
16722,M2/Audio/inform_879_08.wav,M2/Transcripts/inform_879_08.txt,False
16723,M2/Audio/inform_2562_00.wav,M2/Transcripts/inform_2562_00.txt,False
16724,M2/Audio/inform_4201_12.wav,M2/Transcripts/inform_4201_12.txt,False
16725,M2/Audio/inform_1144_03.wav,M2/Transcripts/inform_1144_03.txt,False
16726,M2/Audio/inform_628_00.wav,M2/Transcripts/inform_628_00.txt,False
16727,M2/Audio/inform_3457_01.wav,M2/Transcripts/inform_3457_01.txt,False
16728,M2/Audio/Khabar_75_08.wav,M2/Transcripts/Khabar_75_08.txt,False
16729,M2/Audio/inform_1867_05.wav,M2/Transcripts/inform_1867_05.txt,False
16730,M2/Audio/inform_814_03.wav,M2/Transcripts/inform_814_03.txt,False
16731,M2/Audio/nur_204_13.wav,M2/Transcripts/nur_204_13.txt,False
16732,M2/Audio/inform_1925_13.wav,M2/Transcripts/inform_1925_13.txt,False
16733,M2/Audio/inform_4669_15.wav,M2/Transcripts/inform_4669_15.txt,False
16734,M2/Audio/inform_1900_02.wav,M2/Transcripts/inform_1900_02.txt,False
16735,M2/Audio/inform_4284_020.wav,M2/Transcripts/inform_4284_020.txt,False
16736,M2/Audio/inform_760_11.wav,M2/Transcripts/inform_760_11.txt,False
16737,M2/Audio/inform_1125_12.wav,M2/Transcripts/inform_1125_12.txt,False
16738,M2/Audio/inform_700_02.wav,M2/Transcripts/inform_700_02.txt,False
16739,M2/Audio/inform_1036_01.wav,M2/Transcripts/inform_1036_01.txt,False
16740,M2/Audio/inform_738_02.wav,M2/Transcripts/inform_738_02.txt,False
16741,M2/Audio/tengrinewsblog_65_039.wav,M2/Transcripts/tengrinewsblog_65_039.txt,False
16742,M2/Audio/inform_1152_14.wav,M2/Transcripts/inform_1152_14.txt,False
16743,M2/Audio/inform_2627_19.wav,M2/Transcripts/inform_2627_19.txt,False
16744,M2/Audio/inform_3590_06.wav,M2/Transcripts/inform_3590_06.txt,False
16745,M2/Audio/inform_2574_114.wav,M2/Transcripts/inform_2574_114.txt,False
16746,M2/Audio/inform_764_11.wav,M2/Transcripts/inform_764_11.txt,False
16747,M2/Audio/inform_844_5.wav,M2/Transcripts/inform_844_5.txt,False
16748,M2/Audio/inform_4792_64.wav,M2/Transcripts/inform_4792_64.txt,False
16749,M2/Audio/inform_2580_06.wav,M2/Transcripts/inform_2580_06.txt,False
16750,M2/Audio/inform_4286_19.wav,M2/Transcripts/inform_4286_19.txt,False
16751,M2/Audio/nur_202_18.wav,M2/Transcripts/nur_202_18.txt,False
16752,M2/Audio/inform_953_080.wav,M2/Transcripts/inform_953_080.txt,False
16753,M2/Audio/inform_1075_02.wav,M2/Transcripts/inform_1075_02.txt,False
16754,M2/Audio/inform_969_07.wav,M2/Transcripts/inform_969_07.txt,False
16755,M2/Audio/inform_4322_103.wav,M2/Transcripts/inform_4322_103.txt,False
16756,M2/Audio/inform_1925_17.wav,M2/Transcripts/inform_1925_17.txt,False
16757,M2/Audio/inform_1100_12.wav,M2/Transcripts/inform_1100_12.txt,False
16758,M2/Audio/inform_4677_11.wav,M2/Transcripts/inform_4677_11.txt,False
16759,M2/Audio/inform_3511_51.wav,M2/Transcripts/inform_3511_51.txt,False
16760,M2/Audio/inform_4674_15.wav,M2/Transcripts/inform_4674_15.txt,False
16761,M2/Audio/inform_4290_11.wav,M2/Transcripts/inform_4290_11.txt,False
16762,M2/Audio/inform_4737_02.wav,M2/Transcripts/inform_4737_02.txt,False
16763,M2/Audio/inform_2696_01.wav,M2/Transcripts/inform_2696_01.txt,False
16764,M2/Audio/inform_1839_01.wav,M2/Transcripts/inform_1839_01.txt,False
16765,M2/Audio/inform_1895_47.wav,M2/Transcripts/inform_1895_47.txt,False
16766,M2/Audio/inform_1901_22.wav,M2/Transcripts/inform_1901_22.txt,False
16767,M2/Audio/inform_731_14.wav,M2/Transcripts/inform_731_14.txt,False
16768,M2/Audio/inform_1039_071.wav,M2/Transcripts/inform_1039_071.txt,False
16769,M2/Audio/inform_870_07.wav,M2/Transcripts/inform_870_07.txt,False
16770,M2/Audio/inform_1845_00.wav,M2/Transcripts/inform_1845_00.txt,False
16771,M2/Audio/inform_3495_07.wav,M2/Transcripts/inform_3495_07.txt,False
16772,M2/Audio/inform_4792_59.wav,M2/Transcripts/inform_4792_59.txt,False
16773,M2/Audio/tengrinewsblog_65_091.wav,M2/Transcripts/tengrinewsblog_65_091.txt,False
16774,M2/Audio/inform_955_4.wav,M2/Transcripts/inform_955_4.txt,False
16775,M2/Audio/inform_928_12.wav,M2/Transcripts/inform_928_12.txt,False
16776,M2/Audio/inform_1083_15.wav,M2/Transcripts/inform_1083_15.txt,False
16777,M2/Audio/tengrinewsblog_68_100.wav,M2/Transcripts/tengrinewsblog_68_100.txt,False
16778,M2/Audio/inform_839_10.wav,M2/Transcripts/inform_839_10.txt,False
16779,M2/Audio/inform_907_054.wav,M2/Transcripts/inform_907_054.txt,False
16780,M2/Audio/inform_4680_22.wav,M2/Transcripts/inform_4680_22.txt,False
16781,M2/Audio/inform_4314_07.wav,M2/Transcripts/inform_4314_07.txt,False
16782,M2/Audio/inform_4719_10.wav,M2/Transcripts/inform_4719_10.txt,False
16783,M2/Audio/inform_3529_02.wav,M2/Transcripts/inform_3529_02.txt,False
16784,M2/Audio/inform_2673_06.wav,M2/Transcripts/inform_2673_06.txt,False
16785,M2/Audio/inform_660_18.wav,M2/Transcripts/inform_660_18.txt,False
16786,M2/Audio/inform_1154_00.wav,M2/Transcripts/inform_1154_00.txt,False
16787,M2/Audio/inform_959_08.wav,M2/Transcripts/inform_959_08.txt,False
16788,M2/Audio/inform_687_08.wav,M2/Transcripts/inform_687_08.txt,False
16789,M2/Audio/nur_177_96.wav,M2/Transcripts/nur_177_96.txt,False
16790,M2/Audio/inform_612_30.wav,M2/Transcripts/inform_612_30.txt,False
16791,M2/Audio/nur_169_02.wav,M2/Transcripts/nur_169_02.txt,False
16792,M2/Audio/inform_826_09.wav,M2/Transcripts/inform_826_09.txt,False
16793,M2/Audio/tengrinewsblog_66_62.wav,M2/Transcripts/tengrinewsblog_66_62.txt,False
16794,M2/Audio/nur_198_08.wav,M2/Transcripts/nur_198_08.txt,False
16795,M2/Audio/tengrinewsblog_54_088.wav,M2/Transcripts/tengrinewsblog_54_088.txt,False
16796,M2/Audio/inform_1919_07.wav,M2/Transcripts/inform_1919_07.txt,False
16797,M2/Audio/inform_2640_10.wav,M2/Transcripts/inform_2640_10.txt,False
16798,M2/Audio/inform_4792_04.wav,M2/Transcripts/inform_4792_04.txt,False
16799,M2/Audio/nur_265_22.wav,M2/Transcripts/nur_265_22.txt,False
16800,M2/Audio/inform_4338_03.wav,M2/Transcripts/inform_4338_03.txt,False
16801,M2/Audio/inform_1891_00.wav,M2/Transcripts/inform_1891_00.txt,False
16802,M2/Audio/nur_224_15.wav,M2/Transcripts/nur_224_15.txt,False
16803,M2/Audio/inform_4295_00.wav,M2/Transcripts/inform_4295_00.txt,False
16804,M2/Audio/inform_758_07.wav,M2/Transcripts/inform_758_07.txt,False
16805,M2/Audio/inform_1878_28.wav,M2/Transcripts/inform_1878_28.txt,False
16806,M2/Audio/inform_4789_05.wav,M2/Transcripts/inform_4789_05.txt,False
16807,M2/Audio/Khabar_58_33.wav,M2/Transcripts/Khabar_58_33.txt,False
16808,M2/Audio/inform_632_00.wav,M2/Transcripts/inform_632_00.txt,False
